Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '10'. Previous value was '9'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '70'. Previous value was '69'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '11'. Previous value was '10'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '71'. Previous value was '70'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '12'. Previous value was '11'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '72'. Previous value was '71'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":1}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '13'. Previous value was '12'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '73'. Previous value was '72'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":4}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '14'. Previous value was '13'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '74'. Previous value was '73'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":4,""AGV2Action"":4}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '15'. Previous value was '14'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '75'. Previous value was '74'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":7,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '16'. Previous value was '15'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '76'. Previous value was '75'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '17'. Previous value was '16'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '77'. Previous value was '76'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":1,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '18'. Previous value was '17'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '78'. Previous value was '77'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":0,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '19'. Previous value was '18'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '79'. Previous value was '78'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":7,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '20'. Previous value was '19'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '80'. Previous value was '79'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '21'. Previous value was '20'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '81'. Previous value was '80'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":4}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
